from,to,proximity
0810,6802,0.317073170731707
3920,6804,0.317073170731707
1901,6806,0.317073170731707
4408,6806,0.317073170731707
4911,6807,0.317073170731707
0105,6808,0.317073170731707
1901,6809,0.317073170731707
4408,6809,0.317073170731707
4911,6809,0.317073170731707
4402,6810,0.317073170731707
5607,6810,0.317073170731707
0105,6811,0.317073170731707
0105,6815,0.317073170731707
4408,6901,0.317073170731707
5607,6901,0.317073170731707
0105,6905,0.317073170731707
0105,6907,0.317073170731707
5607,6907,0.317073170731707
2001,7005,0.317073170731707
1901,7007,0.317073170731707
1901,7008,0.317073170731707
1901,7112,0.317073170731707
4911,7118,0.317073170731707
4408,7208,0.317073170731707
0105,7210,0.317073170731707
4408,7210,0.317073170731707
3920,7211,0.317073170731707
2001,7212,0.317073170731707
4408,7212,0.317073170731707
4911,7212,0.317073170731707
4408,7213,0.317073170731707
0105,7217,0.317073170731707
0105,7228,0.317073170731707
3920,7311,0.317073170731707
5607,7311,0.317073170731707
2001,7317,0.317073170731707
5607,7317,0.317073170731707
4911,7320,0.317073170731707
0105,7321,0.317073170731707
5607,7321,0.317073170731707
5607,7325,0.317073170731707
4911,7407,0.317073170731707
3920,7408,0.317073170731707
0810,7604,0.317073170731707
2001,7608,0.317073170731707
0105,7611,0.317073170731707
2001,7616,0.317073170731707
0105,7806,0.317073170731707
3920,7806,0.317073170731707
4408,7907,0.317073170731707
2001,8302,0.317073170731707
4408,8302,0.317073170731707
3920,8309,0.317073170731707
0105,8403,0.317073170731707
2001,8403,0.317073170731707
4911,8403,0.317073170731707
3920,8404,0.317073170731707
3920,8412,0.317073170731707
0105,8419,0.317073170731707
3920,8424,0.317073170731707
4911,8424,0.317073170731707
4408,8428,0.317073170731707
0105,8431,0.317073170731707
1501,8431,0.317073170731707
2104,8431,0.317073170731707
3004,8431,0.317073170731707
3206,8431,0.317073170731707
3808,8431,0.317073170731707
3809,8431,0.317073170731707
3815,8431,0.317073170731707
3902,8431,0.317073170731707
4410,8431,0.317073170731707
4823,8431,0.317073170731707
4905,8431,0.317073170731707
5602,8431,0.317073170731707
5910,8431,0.317073170731707
6401,8431,0.317073170731707
6805,8431,0.317073170731707
6809,8431,0.317073170731707
6810,8431,0.317073170731707
6905,8431,0.317073170731707
7013,8431,0.317073170731707
7112,8431,0.317073170731707
7118,8431,0.317073170731707
7215,8431,0.317073170731707
7217,8431,0.317073170731707
8301,8431,0.317073170731707
8302,8431,0.317073170731707
8406,8431,0.317073170731707
8408,8431,0.317073170731707
8414,8431,0.317073170731707
8426,8431,0.317073170731707
1901,8432,0.317073170731707
1901,8434,0.317073170731707
0105,8436,0.317073170731707
4408,8437,0.317073170731707
0105,8438,0.317073170731707
4408,8438,0.317073170731707
1901,8442,0.317073170731707
4408,8442,0.317073170731707
8431,8450,0.317073170731707
8431,8451,0.317073170731707
0105,8474,0.317073170731707
2001,8474,0.317073170731707
4911,8474,0.317073170731707
4408,8476,0.317073170731707
4911,8476,0.317073170731707
0105,8478,0.317073170731707
3920,8481,0.317073170731707
8431,8482,0.317073170731707
4911,8485,0.317073170731707
0105,8504,0.317073170731707
2001,8504,0.317073170731707
4408,8504,0.317073170731707
8431,8511,0.317073170731707
8431,8512,0.317073170731707
4911,8535,0.317073170731707
4408,8537,0.317073170731707
2001,8538,0.317073170731707
8431,8539,0.317073170731707
4911,8606,0.317073170731707
4911,8607,0.317073170731707
4408,8608,0.317073170731707
4911,8608,0.317073170731707
8431,8701,0.317073170731707
3920,8708,0.317073170731707
4408,8712,0.317073170731707
4911,9007,0.317073170731707
8431,9025,0.317073170731707
8431,9028,0.317073170731707
4911,9033,0.317073170731707
8431,9305,0.317073170731707
3920,9306,0.317073170731707
1901,9403,0.317073170731707
4402,9403,0.317073170731707
4911,9404,0.317073170731707
0209,9406,0.317073170731707
0604,9406,0.317073170731707
0710,9406,0.317073170731707
0711,9406,0.317073170731707
1001,9406,0.317073170731707
2101,9406,0.317073170731707
2509,9406,0.317073170731707
2618,9406,0.317073170731707
2621,9406,0.317073170731707
2806,9406,0.317073170731707
3005,9406,0.317073170731707
3303,9406,0.317073170731707
3304,9406,0.317073170731707
3307,9406,0.317073170731707
3809,9406,0.317073170731707
3816,9406,0.317073170731707
4005,9406,0.317073170731707
4406,9406,0.317073170731707
4420,9406,0.317073170731707
4813,9406,0.317073170731707
5402,9406,0.317073170731707
5603,9406,0.317073170731707
5703,9406,0.317073170731707
5910,9406,0.317073170731707
6114,9406,0.317073170731707
6209,9406,0.317073170731707
6403,9406,0.317073170731707
6404,9406,0.317073170731707
6406,9406,0.317073170731707
6901,9406,0.317073170731707
7213,9406,0.317073170731707
7215,9406,0.317073170731707
7407,9406,0.317073170731707
8303,9406,0.317073170731707
8422,9406,0.317073170731707
8434,9406,0.317073170731707
8437,9406,0.317073170731707
8466,9406,0.317073170731707
8516,9406,0.317073170731707
8535,9406,0.317073170731707
8536,9406,0.317073170731707
8606,9406,0.317073170731707
8702,9406,0.317073170731707
9005,9406,0.317073170731707
9007,9406,0.317073170731707
9305,9406,0.317073170731707
8431,9508,0.317073170731707
2001,9601,0.317073170731707
4911,9603,0.317073170731707
0305,1905,0.316666666666667
0511,1905,0.316666666666667
0810,1905,0.316666666666667
1501,1905,0.316666666666667
1515,1905,0.316666666666667
1518,1905,0.316666666666667
1701,1905,0.316666666666667
1703,1905,0.316666666666667
1905,2302,0.316666666666667
1905,2508,0.316666666666667
1905,2828,0.316666666666667
1905,3004,0.316666666666667
1905,3005,0.316666666666667
1905,3922,0.316666666666667
1905,4008,0.316666666666667
1905,4101,0.316666666666667
1905,4104,0.316666666666667
1905,4408,0.316666666666667
1905,4421,0.316666666666667
1905,4805,0.316666666666667
1905,4813,0.316666666666667
1905,5207,0.316666666666667
1905,5505,0.316666666666667
1905,6103,0.316666666666667
1905,6115,0.316666666666667
1905,6207,0.316666666666667
1905,6305,0.316666666666667
1905,6403,0.316666666666667
1905,6406,0.316666666666667
1905,6901,0.316666666666667
1905,7005,0.316666666666667
1905,7217,0.316666666666667
1905,7608,0.316666666666667
1905,8428,0.316666666666667
1905,8434,0.316666666666667
1905,8474,0.316666666666667
1905,8503,0.316666666666667
1905,8907,0.316666666666667
1905,9401,0.316666666666667
0101,0203,0.315789473684211
0206,0401,0.315789473684211
0401,0507,0.315789473684211
0304,0709,0.315789473684211
0506,0710,0.315789473684211
0401,0711,0.315789473684211
0710,0802,0.315789473684211
0304,0811,0.315789473684211
0710,0812,0.315789473684211
0710,0909,0.315789473684211
0304,0910,0.315789473684211
0401,1001,0.315789473684211
0203,1004,0.315789473684211
0304,1102,0.315789473684211
0203,1105,0.315789473684211
0304,1106,0.315789473684211
0401,1108,0.315789473684211
0801,1202,0.315789473684211
0203,1206,0.315789473684211
0205,1206,0.315789473684211
0304,1212,0.315789473684211
0710,1301,0.315789473684211
0203,1503,0.315789473684211
0401,1512,0.315789473684211
0801,1513,0.315789473684211
1205,1603,0.315789473684211
1801,1804,0.315789473684211
0710,2002,0.315789473684211
0203,2004,0.315789473684211
0710,2006,0.315789473684211
0604,2101,0.315789473684211
1512,2101,0.315789473684211
0304,2203,0.315789473684211
1205,2205,0.315789473684211
1206,2205,0.315789473684211
0401,2207,0.315789473684211
0302,2208,0.315789473684211
2007,2208,0.315789473684211
2208,2309,0.315789473684211
0401,2509,0.315789473684211
0710,2509,0.315789473684211
1206,2514,0.315789473684211
0710,2515,0.315789473684211
0712,2523,0.315789473684211
0813,2523,0.315789473684211
1517,2523,0.315789473684211
1601,2523,0.315789473684211
2001,2523,0.315789473684211
2007,2523,0.315789473684211
0710,2607,0.315789473684211
2101,2618,0.315789473684211
1506,2706,0.315789473684211
1603,2706,0.315789473684211
2514,2706,0.315789473684211
2526,2706,0.315789473684211
0401,2707,0.315789473684211
0710,2712,0.315789473684211
2101,2712,0.315789473684211
1002,2803,0.315789473684211
1105,2803,0.315789473684211
1109,2803,0.315789473684211
1204,2803,0.315789473684211
2004,2803,0.315789473684211
2526,2803,0.315789473684211
2704,2803,0.315789473684211
2706,2803,0.315789473684211
2803,2808,0.315789473684211
2803,2823,0.315789473684211
0401,2828,0.315789473684211
2523,2828,0.315789473684211
0203,2829,0.315789473684211
1105,2832,0.315789473684211
2803,2832,0.315789473684211
0203,2834,0.315789473684211
2706,2849,0.315789473684211
2816,2849,0.315789473684211
2703,2901,0.315789473684211
2814,2901,0.315789473684211
2803,2904,0.315789473684211
2901,2908,0.315789473684211
2832,2909,0.315789473684211
0203,2910,0.315789473684211
1903,2914,0.315789473684211
2708,2914,0.315789473684211
2803,2914,0.315789473684211
2823,2914,0.315789473684211
2826,2914,0.315789473684211
2834,2914,0.315789473684211
2843,2914,0.315789473684211
2908,2914,0.315789473684211
2909,2914,0.315789473684211
2832,2915,0.315789473684211
2803,2917,0.315789473684211
2803,2918,0.315789473684211
2832,2918,0.315789473684211
0203,2921,0.315789473684211
0101,2923,0.315789473684211
1505,2923,0.315789473684211
2526,2923,0.315789473684211
2706,2923,0.315789473684211
2820,2923,0.315789473684211
2829,2923,0.315789473684211
2901,2923,0.315789473684211
2903,2923,0.315789473684211
2922,2923,0.315789473684211
2923,2926,0.315789473684211
2914,2928,0.315789473684211
2914,2929,0.315789473684211
2923,2930,0.315789473684211
2901,2931,0.315789473684211
2923,2931,0.315789473684211
2923,2932,0.315789473684211
2914,2933,0.315789473684211
2914,2936,0.315789473684211
2923,2936,0.315789473684211
2706,2940,0.315789473684211
1206,2941,0.315789473684211
2914,2941,0.315789473684211
0202,3001,0.315789473684211
2914,3001,0.315789473684211
2706,3002,0.315789473684211
2914,3002,0.315789473684211
2101,3004,0.315789473684211
0203,3202,0.315789473684211
2914,3202,0.315789473684211
0203,3205,0.315789473684211
0401,3212,0.315789473684211
2505,3212,0.315789473684211
0502,3213,0.315789473684211
1503,3213,0.315789473684211
2708,3213,0.315789473684211
2820,3213,0.315789473684211
2912,3213,0.315789473684211
2918,3213,0.315789473684211
2923,3213,0.315789473684211
2925,3213,0.315789473684211
2936,3213,0.315789473684211
3001,3213,0.315789473684211
3205,3213,0.315789473684211
2101,3214,0.315789473684211
0401,3215,0.315789473684211
2208,3301,0.315789473684211
0401,3304,0.315789473684211
2523,3305,0.315789473684211
2523,3402,0.315789473684211
0203,3403,0.315789473684211
2923,3403,0.315789473684211
0401,3405,0.315789473684211
0202,3501,0.315789473684211
0203,3501,0.315789473684211
2923,3501,0.315789473684211
0401,3504,0.315789473684211
1205,3504,0.315789473684211
3213,3504,0.315789473684211
0101,3505,0.315789473684211
0103,3505,0.315789473684211
1002,3505,0.315789473684211
1105,3505,0.315789473684211
1205,3505,0.315789473684211
2004,3505,0.315789473684211
2706,3505,0.315789473684211
2808,3505,0.315789473684211
2832,3505,0.315789473684211
2910,3505,0.315789473684211
2912,3505,0.315789473684211
2915,3505,0.315789473684211
2922,3505,0.315789473684211
2931,3505,0.315789473684211
2936,3505,0.315789473684211
3205,3505,0.315789473684211
2832,3507,0.315789473684211
2914,3507,0.315789473684211
1205,3601,0.315789473684211
2832,3601,0.315789473684211
2849,3601,0.315789473684211
2914,3601,0.315789473684211
2923,3601,0.315789473684211
3505,3601,0.315789473684211
0304,3602,0.315789473684211
2101,3606,0.315789473684211
2832,3701,0.315789473684211
2914,3701,0.315789473684211
2923,3701,0.315789473684211
1206,3704,0.315789473684211
2832,3704,0.315789473684211
2914,3704,0.315789473684211
3505,3704,0.315789473684211
0203,3804,0.315789473684211
2901,3804,0.315789473684211
0203,3806,0.315789473684211
0205,3806,0.315789473684211
2307,3806,0.315789473684211
2514,3806,0.315789473684211
2706,3806,0.315789473684211
2829,3806,0.315789473684211
2912,3806,0.315789473684211
2918,3806,0.315789473684211
2921,3806,0.315789473684211
3002,3806,0.315789473684211
3505,3806,0.315789473684211
3507,3806,0.315789473684211
3601,3806,0.315789473684211
3803,3806,0.315789473684211
3806,3807,0.315789473684211
2803,3810,0.315789473684211
2923,3811,0.315789473684211
0203,3813,0.315789473684211
2901,3813,0.315789473684211
3213,3813,0.315789473684211
3505,3813,0.315789473684211
0401,3816,0.315789473684211
2803,3817,0.315789473684211
2914,3817,0.315789473684211
2914,3818,0.315789473684211
2901,3819,0.315789473684211
3505,3908,0.315789473684211
2923,3910,0.315789473684211
3505,3911,0.315789473684211
0101,3913,0.315789473684211
0203,3913,0.315789473684211
2816,3913,0.315789473684211
2903,3913,0.315789473684211
2912,3913,0.315789473684211
2921,3913,0.315789473684211
2932,3913,0.315789473684211
3504,3913,0.315789473684211
3804,3913,0.315789473684211
2832,3914,0.315789473684211
3213,3914,0.315789473684211
3505,3914,0.315789473684211
3806,3914,0.315789473684211
3505,3918,0.315789473684211
0701,3921,0.315789473684211
0706,3921,0.315789473684211
0808,3921,0.315789473684211
1001,3921,0.315789473684211
2618,3921,0.315789473684211
3002,3921,0.315789473684211
3506,3921,0.315789473684211
3821,3921,0.315789473684211
3902,3921,0.315789473684211
3919,3921,0.315789473684211
0208,3925,0.315789473684211
0710,3925,0.315789473684211
0711,3925,0.315789473684211
1002,3925,0.315789473684211
1003,3925,0.315789473684211
1107,3925,0.315789473684211
1205,3925,0.315789473684211
1514,3925,0.315789473684211
2508,3925,0.315789473684211
2707,3925,0.315789473684211
2715,3925,0.315789473684211
2806,3925,0.315789473684211
3005,3925,0.315789473684211
3212,3925,0.315789473684211
3808,3925,0.315789473684211
3809,3925,0.315789473684211
1803,4001,0.315789473684211
2101,4003,0.315789473684211
2526,4003,0.315789473684211
2708,4003,0.315789473684211
2808,4003,0.315789473684211
2917,4003,0.315789473684211
2921,4003,0.315789473684211
2922,4003,0.315789473684211
3504,4003,0.315789473684211
3505,4003,0.315789473684211
1002,4006,0.315789473684211
1105,4006,0.315789473684211
1205,4006,0.315789473684211
2303,4006,0.315789473684211
2803,4006,0.315789473684211
2921,4006,0.315789473684211
3213,4006,0.315789473684211
3504,4006,0.315789473684211
3811,4006,0.315789473684211
3911,4006,0.315789473684211
3913,4006,0.315789473684211
3919,4006,0.315789473684211
2101,4008,0.315789473684211
2803,4013,0.315789473684211
2914,4013,0.315789473684211
4001,4015,0.315789473684211
4003,4015,0.315789473684211
4003,4110,0.315789473684211
0710,4205,0.315789473684211
0202,4206,0.315789473684211
2006,4304,0.315789473684211
0304,4401,0.315789473684211
1205,4405,0.315789473684211
4006,4405,0.315789473684211
0401,4406,0.315789473684211
2208,4409,0.315789473684211
2101,4410,0.315789473684211
2101,4413,0.315789473684211
2523,4415,0.315789473684211
3505,4416,0.315789473684211
2101,4417,0.315789473684211
1903,4419,0.315789473684211
2706,4419,0.315789473684211
2803,4419,0.315789473684211
2922,4419,0.315789473684211
4001,4419,0.315789473684211
4013,4419,0.315789473684211
2101,4420,0.315789473684211
0801,4601,0.315789473684211
2849,4702,0.315789473684211
2901,4702,0.315789473684211
3913,4702,0.315789473684211
4003,4702,0.315789473684211
0203,4704,0.315789473684211
4001,4706,0.315789473684211
4006,4801,0.315789473684211
3921,4804,0.315789473684211
2706,4806,0.315789473684211
3913,4806,0.315789473684211
0203,4807,0.315789473684211
3213,4807,0.315789473684211
0209,4808,0.315789473684211
0408,4808,0.315789473684211
0506,4808,0.315789473684211
0604,4808,0.315789473684211
0707,4808,0.315789473684211
1001,4808,0.315789473684211
1003,4808,0.315789473684211
1108,4808,0.315789473684211
1209,4808,0.315789473684211
2209,4808,0.315789473684211
2306,4808,0.315789473684211
2811,4808,0.315789473684211
3005,4808,0.315789473684211
3101,4808,0.315789473684211
3809,4808,0.315789473684211
3821,4808,0.315789473684211
4205,4808,0.315789473684211
4405,4808,0.315789473684211
4406,4808,0.315789473684211
4410,4808,0.315789473684211
4413,4808,0.315789473684211
1903,4809,0.315789473684211
2006,4809,0.315789473684211
2914,4809,0.315789473684211
3806,4809,0.315789473684211
4003,4809,0.315789473684211
0203,4810,0.315789473684211
4006,4810,0.315789473684211
3925,4811,0.315789473684211
4808,4811,0.315789473684211
1004,4812,0.315789473684211
1105,4812,0.315789473684211
1210,4812,0.315789473684211
3403,4812,0.315789473684211
3507,4812,0.315789473684211
3914,4812,0.315789473684211
3919,4812,0.315789473684211
4006,4812,0.315789473684211
4405,4812,0.315789473684211
0401,4813,0.315789473684211
3925,4813,0.315789473684211
0304,4818,0.315789473684211
2101,4823,0.315789473684211
4003,4903,0.315789473684211
4419,4903,0.315789473684211
2914,4908,0.315789473684211
3407,4908,0.315789473684211
3819,4908,0.315789473684211
3908,4908,0.315789473684211
3911,4908,0.315789473684211
4006,4908,0.315789473684211
4801,4908,0.315789473684211
4810,4908,0.315789473684211
4906,4908,0.315789473684211
4808,4910,0.315789473684211
2914,5006,0.315789473684211
3213,5006,0.315789473684211
4419,5006,0.315789473684211
3213,5106,0.315789473684211
2803,5107,0.315789473684211
2832,5107,0.315789473684211
2923,5109,0.315789473684211
3505,5109,0.315789473684211
3913,5109,0.315789473684211
4006,5109,0.315789473684211
4812,5109,0.315789473684211
1205,5111,0.315789473684211
4006,5111,0.315789473684211
4006,5113,0.315789473684211
4103,5201,0.315789473684211
0710,5204,0.315789473684211
3921,5204,0.315789473684211
3921,5207,0.315789473684211
3925,5207,0.315789473684211
1509,5211,0.315789473684211
2006,5211,0.315789473684211
2821,5211,0.315789473684211
2831,5211,0.315789473684211
3202,5211,0.315789473684211
5106,5211,0.315789473684211
5107,5211,0.315789473684211
5108,5211,0.315789473684211
0907,5305,0.315789473684211
2832,5305,0.315789473684211
4013,5305,0.315789473684211
2832,5309,0.315789473684211
2914,5309,0.315789473684211
2923,5309,0.315789473684211
3213,5309,0.315789473684211
4908,5309,0.315789473684211
2832,5311,0.315789473684211
3213,5311,0.315789473684211
5305,5311,0.315789473684211
2914,5405,0.315789473684211
5211,5407,0.315789473684211
2832,5408,0.315789473684211
3505,5502,0.315789473684211
4003,5504,0.315789473684211
0401,5505,0.315789473684211
4808,5505,0.315789473684211
1206,5506,0.315789473684211
2832,5506,0.315789473684211
2914,5506,0.315789473684211
3505,5506,0.315789473684211
3505,5507,0.315789473684211
4006,5507,0.315789473684211
5306,5508,0.315789473684211
0710,5509,0.315789473684211
3921,5509,0.315789473684211
0505,5510,0.315789473684211
2831,5510,0.315789473684211
2832,5510,0.315789473684211
3213,5510,0.315789473684211
3704,5510,0.315789473684211
4003,5510,0.315789473684211
4013,5510,0.315789473684211
4108,5510,0.315789473684211
4906,5510,0.315789473684211
4908,5510,0.315789473684211
5113,5510,0.315789473684211
5403,5510,0.315789473684211
5407,5510,0.315789473684211
5211,5511,0.315789473684211
1903,5513,0.315789473684211
4001,5513,0.315789473684211
5508,5513,0.315789473684211
5510,5513,0.315789473684211
2941,5514,0.315789473684211
3213,5514,0.315789473684211
4003,5514,0.315789473684211
4108,5514,0.315789473684211
4110,5514,0.315789473684211
5111,5514,0.315789473684211
5306,5514,0.315789473684211
5407,5514,0.315789473684211
1206,5516,0.315789473684211
3925,5602,0.315789473684211
0401,5603,0.315789473684211
3925,5603,0.315789473684211
2832,5605,0.315789473684211
0203,5606,0.315789473684211
3921,5606,0.315789473684211
5211,5606,0.315789473684211
0401,5609,0.315789473684211
0401,5703,0.315789473684211
0401,5704,0.315789473684211
2832,5705,0.315789473684211
5211,5705,0.315789473684211
2832,5801,0.315789473684211
2914,5801,0.315789473684211
3213,5801,0.315789473684211
2803,5803,0.315789473684211
2914,5803,0.315789473684211
2803,5804,0.315789473684211
4003,5804,0.315789473684211
4808,5808,0.315789473684211
2832,5810,0.315789473684211
5510,5810,0.315789473684211
3921,5811,0.315789473684211
3925,5811,0.315789473684211
4003,5902,0.315789473684211
5211,5903,0.315789473684211
3505,5904,0.315789473684211
2914,5905,0.315789473684211
3913,5905,0.315789473684211
5510,5905,0.315789473684211
2901,5906,0.315789473684211
3505,5906,0.315789473684211
4003,5906,0.315789473684211
1206,5909,0.315789473684211
2901,5909,0.315789473684211
4812,5909,0.315789473684211
2849,5910,0.315789473684211
3913,5910,0.315789473684211
4908,5910,0.315789473684211
5211,5910,0.315789473684211
0401,5911,0.315789473684211
5508,6001,0.315789473684211
0808,6112,0.315789473684211
0812,6112,0.315789473684211
0909,6112,0.315789473684211
2520,6112,0.315789473684211
2618,6112,0.315789473684211
2828,6112,0.315789473684211
4102,6112,0.315789473684211
4107,6112,0.315789473684211
4205,6112,0.315789473684211
4413,6112,0.315789473684211
4417,6112,0.315789473684211
4602,6112,0.315789473684211
4811,6112,0.315789473684211
4813,6112,0.315789473684211
5202,6112,0.315789473684211
5207,6112,0.315789473684211
5401,6112,0.315789473684211
5510,6112,0.315789473684211
5514,6112,0.315789473684211
0710,6113,0.315789473684211
2101,6113,0.315789473684211
4808,6113,0.315789473684211
0710,6114,0.315789473684211
0812,6114,0.315789473684211
0902,6114,0.315789473684211
1301,6114,0.315789473684211
1401,6114,0.315789473684211
1516,6114,0.315789473684211
4105,6114,0.315789473684211
4202,6114,0.315789473684211
4417,6114,0.315789473684211
5203,6114,0.315789473684211
5207,6114,0.315789473684211
5208,6114,0.315789473684211
5514,6114,0.315789473684211
5702,6114,0.315789473684211
5806,6114,0.315789473684211
6112,6116,0.315789473684211
2505,6201,0.315789473684211
3925,6201,0.315789473684211
0710,6208,0.315789473684211
2101,6208,0.315789473684211
0710,6209,0.315789473684211
2208,6211,0.315789473684211
2523,6211,0.315789473684211
6114,6214,0.315789473684211
4003,6301,0.315789473684211
0401,6308,0.315789473684211
2101,6308,0.315789473684211
6114,6308,0.315789473684211
0304,6401,0.315789473684211
6114,6402,0.315789473684211
2101,6403,0.315789473684211
3921,6404,0.315789473684211
4808,6406,0.315789473684211
4808,6506,0.315789473684211
4808,6507,0.315789473684211
4419,6603,0.315789473684211
2914,6701,0.315789473684211
5810,6703,0.315789473684211
6703,6704,0.315789473684211
4808,6801,0.315789473684211
3921,6802,0.315789473684211
3921,6804,0.315789473684211
4808,6805,0.315789473684211
2101,6806,0.315789473684211
4808,6807,0.315789473684211
3921,6808,0.315789473684211
0806,6809,0.315789473684211
0812,6809,0.315789473684211
1005,6809,0.315789473684211
1108,6809,0.315789473684211
1507,6809,0.315789473684211
2515,6809,0.315789473684211
2707,6809,0.315789473684211
2714,6809,0.315789473684211
2715,6809,0.315789473684211
2811,6809,0.315789473684211
2828,6809,0.315789473684211
2839,6809,0.315789473684211
3004,6809,0.315789473684211
3101,6809,0.315789473684211
3405,6809,0.315789473684211
3902,6809,0.315789473684211
3916,6809,0.315789473684211
4008,6809,0.315789473684211
4009,6809,0.315789473684211
4016,6809,0.315789473684211
4805,6809,0.315789473684211
4811,6809,0.315789473684211
4813,6809,0.315789473684211
5207,6809,0.315789473684211
6802,6809,0.315789473684211
6114,6810,0.315789473684211
6809,6810,0.315789473684211
0710,6811,0.315789473684211
6112,6811,0.315789473684211
2101,6812,0.315789473684211
4812,6814,0.315789473684211
0203,6902,0.315789473684211
2706,6902,0.315789473684211
4812,6902,0.315789473684211
5211,6902,0.315789473684211
5510,6902,0.315789473684211
5514,6902,0.315789473684211
2803,6903,0.315789473684211
2813,6903,0.315789473684211
2826,6903,0.315789473684211
2911,6903,0.315789473684211
2912,6903,0.315789473684211
2914,6903,0.315789473684211
2931,6903,0.315789473684211
2940,6903,0.315789473684211
2941,6903,0.315789473684211
3002,6903,0.315789473684211
3213,6903,0.315789473684211
3505,6903,0.315789473684211
3908,6903,0.315789473684211
3910,6903,0.315789473684211
4807,6903,0.315789473684211
4903,6903,0.315789473684211
4908,6903,0.315789473684211
5106,6903,0.315789473684211
5306,6903,0.315789473684211
5506,6903,0.315789473684211
5514,6903,0.315789473684211
5604,6903,0.315789473684211
5902,6903,0.315789473684211
5905,6903,0.315789473684211
5909,6903,0.315789473684211
6814,6903,0.315789473684211
2101,6905,0.315789473684211
3925,6905,0.315789473684211
2914,6909,0.315789473684211
6903,6909,0.315789473684211
3925,6910,0.315789473684211
4419,6913,0.315789473684211
2706,6914,0.315789473684211
4003,6914,0.315789473684211
4908,6914,0.315789473684211
5514,6914,0.315789473684211
2923,7002,0.315789473684211
2803,7003,0.315789473684211
0710,7005,0.315789473684211
2101,7005,0.315789473684211
3921,7005,0.315789473684211
3925,7005,0.315789473684211
0710,7007,0.315789473684211
4808,7008,0.315789473684211
6112,7008,0.315789473684211
2208,7010,0.315789473684211
2823,7011,0.315789473684211
2837,7011,0.315789473684211
2921,7011,0.315789473684211
3810,7011,0.315789473684211
3919,7011,0.315789473684211
4013,7011,0.315789473684211
5006,7011,0.315789473684211
5403,7011,0.315789473684211
3925,7013,0.315789473684211
4908,7014,0.315789473684211
3505,7015,0.315789473684211
2706,7016,0.315789473684211
5211,7016,0.315789473684211
6903,7016,0.315789473684211
2923,7017,0.315789473684211
3505,7017,0.315789473684211
4812,7017,0.315789473684211
2832,7020,0.315789473684211
2902,7020,0.315789473684211
3207,7020,0.315789473684211
3911,7020,0.315789473684211
4906,7020,0.315789473684211
4908,7020,0.315789473684211
5407,7020,0.315789473684211
5408,7020,0.315789473684211
5803,7020,0.315789473684211
5902,7020,0.315789473684211
6914,7020,0.315789473684211
2914,7105,0.315789473684211
4006,7107,0.315789473684211
2914,7110,0.315789473684211
4808,7112,0.315789473684211
2901,7115,0.315789473684211
2932,7117,0.315789473684211
2940,7117,0.315789473684211
5006,7117,0.315789473684211
5113,7117,0.315789473684211
5810,7117,0.315789473684211
2901,7203,0.315789473684211
3921,7211,0.315789473684211
4808,7212,0.315789473684211
0401,7213,0.315789473684211
6809,7213,0.315789473684211
0401,7216,0.315789473684211
2523,7217,0.315789473684211
6112,7217,0.315789473684211
2706,7219,0.315789473684211
5514,7219,0.315789473684211
2832,7220,0.315789473684211
2901,7220,0.315789473684211
3921,7220,0.315789473684211
4006,7220,0.315789473684211
6903,7220,0.315789473684211
6903,7222,0.315789473684211
7020,7222,0.315789473684211
4812,7223,0.315789473684211
0203,7224,0.315789473684211
2803,7224,0.315789473684211
2923,7224,0.315789473684211
3505,7224,0.315789473684211
3913,7224,0.315789473684211
4006,7224,0.315789473684211
2923,7225,0.315789473684211
3505,7225,0.315789473684211
4908,7225,0.315789473684211
2706,7226,0.315789473684211
2849,7226,0.315789473684211
3913,7226,0.315789473684211
4006,7226,0.315789473684211
4812,7226,0.315789473684211
6903,7226,0.315789473684211
2706,7229,0.315789473684211
2849,7229,0.315789473684211
4908,7229,0.315789473684211
7020,7229,0.315789473684211
3921,7301,0.315789473684211
6809,7301,0.315789473684211
0203,7302,0.315789473684211
1206,7302,0.315789473684211
2706,7302,0.315789473684211
2849,7302,0.315789473684211
3505,7302,0.315789473684211
3913,7302,0.315789473684211
4812,7302,0.315789473684211
1206,7303,0.315789473684211
2706,7305,0.315789473684211
7020,7305,0.315789473684211
2523,7309,0.315789473684211
3921,7315,0.315789473684211
3925,7317,0.315789473684211
6114,7317,0.315789473684211
6809,7317,0.315789473684211
2914,7319,0.315789473684211
3925,7320,0.315789473684211
4808,7320,0.315789473684211
6809,7320,0.315789473684211
4808,7321,0.315789473684211
6112,7321,0.315789473684211
4808,7322,0.315789473684211
0710,7325,0.315789473684211
0710,7326,0.315789473684211
0401,7407,0.315789473684211
0710,7407,0.315789473684211
2832,7409,0.315789473684211
2914,7409,0.315789473684211
6903,7409,0.315789473684211
2832,7411,0.315789473684211
2901,7411,0.315789473684211
2923,7411,0.315789473684211
7020,7411,0.315789473684211
0203,7412,0.315789473684211
1206,7412,0.315789473684211
2923,7412,0.315789473684211
0203,7413,0.315789473684211
1206,7413,0.315789473684211
2706,7413,0.315789473684211
5510,7413,0.315789473684211
2914,7415,0.315789473684211
3213,7415,0.315789473684211
2514,7418,0.315789473684211
2832,7418,0.315789473684211
2904,7418,0.315789473684211
2914,7418,0.315789473684211
3207,7418,0.315789473684211
3407,7418,0.315789473684211
3704,7418,0.315789473684211
4003,7418,0.315789473684211
