country_code,year,region,export_value,import_value,diversity,diversity_075,hhi,entropy,primary_share,manufacturing_share,eci,diversity_complexity
ABW,2015,Rest of world,377791887,2638352211,80,92,0.106039657331979,3.11648867445808,0.678629236948119,0.321370763051881,0.817125285858421,80
ABW,2016,Rest of world,252031787,1696251680,98,113,0.113465746491057,3.30485821383949,0.536808684374404,0.463191315625596,0.905394079741046,98
ABW,2017,Rest of world,271726344,1794523135,98,117,0.133193792590042,3.0143147838235,0.480892798528213,0.519107201471787,0.822733669789212,98
ABW,2018,Rest of world,219853277,1309916376,99,121,0.133562341393645,3.16816264012991,0.253688345068425,0.746311654931575,0.798000621231097,99
ABW,2019,Rest of world,119519627,1155051622,75,92,0.209022998498718,2.71227258768464,0.631415742286411,0.368584257713589,1.03081634529193,75
ABW,2020,Rest of world,134002173,774462602,65,73,0.279353934713572,2.33259320426187,0.634832481410581,0.365167518589419,0.847203799605513,65
ABW,2021,Rest of world,145808709,1179169413,65,78,0.282684213466009,2.34357308943831,0.653334527500686,0.346665472499314,0.77409044831702,65
ABW,2022,Rest of world,61843083,1541667217,73,88,0.0946009167003759,3.25705309092297,0.241457997816829,0.758542002183171,1.06485365915459,73
ABW,2023,Rest of world,104704290,1211825172,90,101,0.0792288999491646,3.36137025934234,0.251503906859977,0.748496093140023,0.620537903878848,90
AFG,1995,Rest of world,79592361,299171458,67,76,0.199871539552135,2.55128347397023,0.192997981301246,0.807002018698754,-0.480490604176965,67
AFG,1996,Rest of world,83966260,449405900,55,66,0.13273213375907,2.69618834377342,0.457183718793716,0.542816281206285,-0.449381762010248,55
AFG,1997,Rest of world,103337092,392067579,78,92,0.0692586393567014,3.34319045113153,0.375686815340227,0.624313184659774,0.0652520088272965,78
AFG,1998,Rest of world,118444378,310559568,53,63,0.0730487679900849,3.11880875577003,0.459048296914523,0.540951703085477,-0.369819649351048,53
AFG,1999,Rest of world,81579366,323718948,70,84,0.0996626802807259,3.04054857233815,0.460620078856705,0.539379921143295,-0.201236974061307,70
AFG,2000,Rest of world,96235004,598445485,80,94,0.161333588798106,2.69671430327128,0.373430108653604,0.626569891346396,-0.200211118351485,80
AFG,2001,Rest of world,61845236,369082132,82,99,0.0766981787260755,3.31046253712076,0.362661741641668,0.637338258358332,0.0634915403955037,82
AFG,2002,Rest of world,58221005,956274411,82,96,0.0717874826139092,3.31002925903581,0.487099836218904,0.512900163781096,-0.39629506309893,82
AFG,2003,Rest of world,161000614,1758942067,81,95,0.0921093974189327,3.23566068499323,0.628750595944932,0.371249404055068,-0.588867828461107,81
AFG,2004,Rest of world,178002936,2219808688,76,90,0.0554305023476281,3.46860722555615,0.546126396476966,0.453873603523034,-0.53859480134637,76
AFG,2005,Rest of world,241082538,3580996912,83,93,0.0772370001997356,3.38448351641628,0.394783851993461,0.605216148006539,-0.326716479501469,83
AFG,2006,Rest of world,222359746,3780527848,82,94,0.0630535046559389,3.40548948291076,0.512489967496185,0.487510032503815,-0.771487490960248,82
AFG,2007,Rest of world,328945643,3758593517,85,99,0.0650490356380799,3.40173644654983,0.467593540979049,0.532406459020951,-0.934013234593701,85
AFG,2008,Rest of world,495888306,6242266091,92,104,0.0627581083234693,3.56910196120301,0.541224269160322,0.458775730839678,-0.319619923388966,92
AFG,2009,Rest of world,1129766414,8523275880,149,172,0.0287040986266729,4.29200863289325,0.242131539413952,0.757868460586048,0.464744725889795,149
AFG,2010,Rest of world,563070095,12094467957,116,130,0.0571101745036652,3.71790628585958,0.420592366923695,0.579407633076305,-0.0928119553051931,116
AFG,2011,Rest of world,522597325,14661549719,72,79,0.0564032203204286,3.34981134391998,0.567280724217255,0.432719275782745,-1.0076641106913,72
AFG,2012,Rest of world,634256979,11405812096,69,74,0.090789885922875,3.06310046103565,0.334159982495045,0.665840017504955,-0.988094483034337,69
AFG,2013,Rest of world,721229048,11336045902,74,87,0.0556172472528235,3.44689686428815,0.522240655786787,0.477759344213213,-0.906609345492773,74
AFG,2014,Rest of world,820567233,9808987625,68,75,0.0623736020703581,3.21826286786675,0.573262469036465,0.426737530963535,-1.09300318145383,68
AFG,2015,Rest of world,821783085,10210669075,65,69,0.0656911087456772,3.23406510417336,0.761449054405884,0.238550945594116,-1.24878048727613,65
AFG,2016,Rest of world,926828956,9527226891,66,70,0.0709414430950349,3.23560505693424,0.632754081757454,0.367245918242546,-1.6800541455593,66
AFG,2017,Rest of world,952519296,11039697786,80,82,0.0498754160832227,3.43543803762008,0.777071765483688,0.222928234516312,-1.2554542079402,80
AFG,2018,Rest of world,1102239048,11022642680,80,83,0.0617745759185927,3.34249750261055,0.723326228050669,0.276673771949331,-1.26934987151523,80
AFG,2019,Rest of world,1822280830,9416254807,81,86,0.136259948144488,2.93028743504039,0.522813303150426,0.477186696849574,-1.15126306685531,81
AFG,2020,Rest of world,1571297146,8712237587,71,77,0.11268972146137,2.83177801676629,0.55875539851582,0.44124460148418,-1.321326559746,71
AFG,2021,Rest of world,1729278105,7376465548,72,75,0.0782616034391169,3.09563980884043,0.597600616125305,0.402399383874695,-1.24115639825223,72
AFG,2022,Rest of world,1525185284,7488569163,75,83,0.0926901622372459,2.9790640840059,0.709195252109448,0.290804747890552,-1.44484868758009,75
AFG,2023,Rest of world,1484573404,6920903962,76,81,0.0669079081054638,3.12372778265644,0.788718813663996,0.211281186336004,-1.33430057301325,76
AGO,1995,Rest of world,3113159114,1680805667,6,9,0.812864716258021,0.487199144888946,0.948776168785313,0.0512238312146868,-2.0740472616966,6
AGO,1996,Rest of world,4013821471,1879320065,5,7,0.819389523676966,0.458572160290863,0.940743164906948,0.0592568350930524,-1.70512689998207,5
AGO,1997,Rest of world,3964084634,2246025606,7,9,0.798186898736876,0.50650953418721,0.923973656007467,0.0760263439925334,-1.72585771639692,7
AGO,1998,Rest of world,3197876541,1991796388,10,11,0.741059347102984,0.614012083893603,0.899211562776838,0.100788437223162,-1.63515881775548,10
AGO,1999,Rest of world,3928702415,1989074445,6,8,0.734023584261291,0.579005045929344,0.878949828527545,0.121050171472456,-1.59110170391153,6
AGO,2000,Rest of world,6471557040,1956002847,6,7,0.791036631759269,0.486314820550946,0.91674965936791,0.08325034063209,-2.04337377591368,6
AGO,2001,Rest of world,5277150309,3197875335,6,8,0.785526959294833,0.498064535678721,0.911090899343947,0.0889091006560526,-1.43270562959902,6
AGO,2002,Rest of world,6381000726,2945383550,6,8,0.824329962429486,0.443351411134336,0.932191017901476,0.0678089820985236,-1.98910670591779,6
AGO,2003,Rest of world,7597962142,4373892003,4,7,0.892794248483621,0.300470857917967,0.965343619897178,0.0346563801028215,-2.02617127877714,4
AGO,2004,Rest of world,10787210023,6352804830,8,9,0.898631107453749,0.312429565820725,0.968179808748681,0.0318201912513185,-0.901695713900119,8
AGO,2005,Rest of world,20370568046,8450893306,4,4,0.888698860578416,0.30890815686347,0.959846462545721,0.040153537454279,-1.46123436950744,4
AGO,2006,Rest of world,28813281534,10641939799,4,4,0.88888319295634,0.312434553317461,0.963002651477164,0.0369973485228363,-1.83064719067837,4
AGO,2007,Rest of world,37518676867,12922566013,6,6,0.827468205419026,0.506693901382511,0.941966262783773,0.0580337372162267,-2.08232466262839,6
AGO,2008,Rest of world,56741325451,20778405249,7,8,0.877980471732278,0.381147409992987,0.95646974242551,0.0435302575744901,-1.49169010429678,7
AGO,2009,Rest of world,37041232961,17985739305,7,8,0.862966753793588,0.434593870365785,0.952130330951269,0.0478696690487306,-1.52333049905122,7
AGO,2010,Rest of world,45336290810,15499258710,7,7,0.903383822256898,0.314922258015493,0.975408293817586,0.0245917061824141,-1.44317276686704,7
AGO,2011,Rest of world,64081708402,17723545558,7,7,0.876169600620005,0.376961605732439,0.959954251486218,0.040045748513782,-1.45791233228577,7
AGO,2012,Rest of world,70339802881,22139902349,6,7,0.857814105514725,0.422803948424758,0.94835264386302,0.0516473561369803,-1.59410850659109,6
AGO,2013,Rest of world,68832750416,23774254928,9,9,0.813393415333513,0.53906777994401,0.932563253292273,0.0674367467077273,-1.50128450210757,9
AGO,2014,Rest of world,54847959878,27681295303,5,7,0.812962974028961,0.501406584457758,0.936186514853328,0.0638134851466717,-2.005302622959,5
AGO,2015,Rest of world,31939795219,18204582677,12,15,0.767274677838748,0.671003422854034,0.901090401790657,0.0989095982093435,-1.17041442650369,12
AGO,2016,Rest of world,26934599392,11505840165,14,21,0.746699859328484,0.748197080308029,0.89087761925752,0.10912238074248,-1.18369389102459,14
AGO,2017,Rest of world,30645949565,12146341594,11,14,0.703704179610024,0.792980431363236,0.888293611926135,0.111706388073866,-1.80615865444129,11
AGO,2018,Rest of world,35881108155,11422238634,13,15,0.738931898436551,0.692806974247104,0.90919964534189,0.0908003546581099,-1.61850876707974,13
AGO,2019,Rest of world,31014971993,9846169550,10,14,0.781757721145029,0.620186210349021,0.932764325001788,0.0672356749982122,-1.29046915983974,10
AGO,2020,Rest of world,20203233697,7696593930,13,16,0.669338000035809,0.898753892269603,0.879400044144329,0.120599955855671,-1.10789233403955,13
AGO,2021,Rest of world,33300257321,9834692871,16,19,0.637070351296635,0.935719631237172,0.894002615085678,0.105997384914322,-1.54860458796417,16
AGO,2022,Rest of world,45599818705,14784123461,18,20,0.575312515973465,1.03397253391201,0.897258283671942,0.102741716328058,-0.914162046764017,18
AGO,2023,Rest of world,39357314708,13373010118,17,22,0.623941039138632,0.987370321662558,0.856875990427899,0.143124009572101,-1.09529622845898,17
AIA,1995,Rest of world,4129014,329352220,52,59,0.117912794447305,2.95380915504282,0.0840733405118026,0.915926659488197,1.24471330998829,52
AIA,1996,Rest of world,5870126,38057895,60,71,0.0735836612297899,3.22974643031818,0.332061356093549,0.667938643906451,0.918715745393575,60
AIA,1997,Rest of world,5859974,44073081,84,88,0.0714520093433816,3.49190478789774,0.187712266300158,0.812287733699842,1.23622004018182,84
AIA,1998,Rest of world,4504825,39797217,67,71,0.111527886858137,3.00044027101001,0.374732425787905,0.625267574212095,0.798849736573082,67
AIA,1999,Rest of world,4367761,40797500,52,58,0.118794318480583,2.82278999797154,0.579691745954048,0.420308254045952,0.799138275026373,52
AIA,2000,Rest of world,4389018,57567674,86,90,0.0535225599545424,3.57721117514436,0.192001263152714,0.807998736847286,1.45816514806259,86
AIA,2001,Rest of world,6101305,40655324,92,99,0.0495531321683291,3.77624391682156,0.152081398979399,0.847918601020601,1.2451616924318,92
AIA,2002,Rest of world,4327269,40452852,76,89,0.0677972375776802,3.38037824131773,0.194903760316264,0.805096239683736,1.95985709299081,76
AIA,2003,Rest of world,8254631,48728265,67,74,0.102308919398447,3.18836647436076,0.4695808934403,0.5304191065597,1.12529198246203,67
AIA,2004,Rest of world,8191289,56645333,77,84,0.0852433428577705,3.25371476703983,0.193278005451889,0.806721994548111,1.22120418089378,77
AIA,2005,Rest of world,12036821,98643041,64,74,0.110895150279636,2.9777565003259,0.336284804766973,0.663715195233027,1.00907895334528,64
AIA,2006,Rest of world,15933889,108585716,46,52,0.180899144700118,2.39630100586636,0.56211117072549,0.43788882927451,1.39488721948366,46
AIA,2007,Rest of world,13778224,171358446,74,87,0.107178535236032,3.05070279941484,0.254643994755783,0.745356005244217,1.16904720221158,74
AIA,2008,Rest of world,15872924,171572430,82,94,0.104733835622446,3.10093700141575,0.267591213817946,0.732408786182054,1.35311368440784,82
AIA,2009,Rest of world,12486689,120677137,68,81,0.213809018004877,2.7214168009444,0.463776906752463,0.536223093247538,1.50213053526797,68
AIA,2010,Rest of world,7364799,64293534,86,91,0.0702558035163975,3.59510873555828,0.259266274612518,0.740733725387482,1.21054089231312,86
AIA,2011,Rest of world,13799749,56158291,64,77,0.114065634158527,2.92405892525655,0.504002427870246,0.495997572129754,1.48891154759366,64
AIA,2012,Rest of world,8864994,53707604,69,77,0.0919057102503097,3.18013271102037,0.375765510952404,0.624234489047596,1.25555289219584,69
AIA,2013,Rest of world,10280531,144963904,66,72,0.0907537049443575,2.99568776504346,0.235578979334822,0.764421020665178,1.56250709779733,66
AIA,2014,Rest of world,16926168,95224100,31,35,0.14054456325366,2.44394835378016,0.307636908720273,0.692363091279727,1.0048447468801,31
AIA,2015,Rest of world,10656130,78165221,80,89,0.0963468693995697,3.20963188323235,0.538631379309374,0.461368620690626,0.897303607920435,80
AIA,2016,Rest of world,12601653,65919680,67,76,0.0712880249716298,3.23394025719594,0.310376345071555,0.689623654928445,1.09648314173956,67
AIA,2017,Rest of world,11983874,104600179,79,87,0.0752804917793223,3.35859543495834,0.294151707536311,0.705848292463689,1.04061575771158,79
AIA,2018,Rest of world,15720607,156856562,64,73,0.0850846999417816,3.21576874394276,0.236051190644229,0.763948809355771,1.33065004980607,64
AIA,2019,Rest of world,39612548,182254977,39,47,0.24529558097144,2.14624259893414,0.0422333095058667,0.957766690494133,0.959438004352295,39
AIA,2020,Rest of world,27448775,149418032,34,42,0.275677695929237,1.91750423704423,0.0243954056237482,0.975604594376252,1.57272954320986,34
AIA,2021,Rest of world,25034488,231442960,46,57,0.34921433885289,2.08702334742298,0.0207969501912721,0.979203049808728,1.47584935982505,46
AIA,2022,Rest of world,25388685,287217155,38,47,0.245856101741447,2.19911257851811,0.0435883544185136,0.956411645581486,1.4482011166108,38
AIA,2023,Rest of world,20498463,239648415,60,69,0.136390064506414,2.78431246856248,0.0262049891252822,0.973795010874718,1.45769776886438,60
ALB,1995,Rest of world,217612696,850831172,131,147,0.052680997940631,3.84678256722429,0.194294854009805,0.805705145990195,-0.389832367122215,131
ALB,1996,Rest of world,285137296,1176709353,187,200,0.0409481716635454,4.2015536136391,0.263033756201434,0.736966243798567,-0.0362234027934694,187
ALB,1997,Rest of world,231281096,735774195,162,188,0.0467565312411207,4.0862277751169,0.207205045413655,0.792794954586345,-0.250801730066026,162
ALB,1998,Rest of world,250548174,786077092,161,182,0.0465603712060269,3.98288947289684,0.268216091648706,0.731783908351294,-0.344610787363059,161
ALB,1999,Rest of world,266076985,981087633,157,175,0.0668733676323928,3.85765568255383,0.15459927885157,0.84540072114843,-0.228279265344201,157
ALB,2000,Rest of world,284362737,982019822,176,195,0.0627215444636916,3.98990056401064,0.14241199612592,0.85758800387408,-0.217284511823839,176
ALB,2001,Rest of world,322419221,1266548734,170,191,0.0601215122871352,3.96192462331989,0.110061974251839,0.889938025748161,-0.236528556951005,170
ALB,2002,Rest of world,319438381,1374750731,154,187,0.0784030302617818,3.80513369555455,0.119721177149342,0.880278822850658,-0.301437278984645,154
ALB,2003,Rest of world,468608596,1686896730,177,198,0.0757909672858214,3.8698093111019,0.111294603737913,0.888705396262087,-0.074065418924928,177
ALB,2004,Rest of world,566663327,2082711540,176,196,0.0660564652433478,3.90766271728745,0.12038168829655,0.87961831170345,-0.250203616626711,176
ALB,2005,Rest of world,647352236,2342295733,175,200,0.0489639703282363,4.0491940330525,0.173993576813721,0.826006423186279,-0.122108977820494,175
ALB,2006,Rest of world,754761134,2662765620,168,193,0.0400816505956844,4.13255735089944,0.171342578697223,0.828657421302777,-0.318064912531587,168
ALB,2007,Rest of world,1061131496,3549087270,170,189,0.0318667887309736,4.19610500433344,0.248473896961777,0.751526103038223,-0.26586942862833,170
ALB,2008,Rest of world,1958602362,4674091275,221,272,0.0151182602172484,4.8806438149844,0.203605282387585,0.796394717612416,0.333533628985664,221
ALB,2009,Rest of world,1852745574,4362795780,233,271,0.0154156012095653,4.88875038347885,0.179939338503043,0.820060661496957,0.476007594586396,233
ALB,2010,Rest of world,1599870217,4042512774,157,177,0.0319661146051649,4.15811935756953,0.281403249598714,0.718596750401286,-0.570330659352994,157
ALB,2011,Rest of world,1957730518,4658059032,161,182,0.0515918777944354,4.00689485810989,0.331241463029592,0.668758536970409,-0.371571195773623,161
ALB,2012,Rest of world,1983176794,4505282424,163,185,0.0687585778094837,3.89047062053276,0.380720301026274,0.619279698973727,-0.251980125333051,163
ALB,2013,Rest of world,2546093146,4512616537,158,180,0.103081092875423,3.65187864589636,0.446736588874192,0.553263411125808,-0.261917470996007,158
ALB,2014,Rest of world,2530271922,4767737798,120,130,0.167270841519645,3.03434853169577,0.226410023768189,0.773589976231811,-0.504669739948565,120
ALB,2015,Rest of world,2005708387,4169729352,150,165,0.0576308372039787,3.85802712968212,0.265652971016868,0.734347028983132,-0.548047828617747,150
ALB,2016,Rest of world,2058697165,4445748864,171,194,0.0392675504292373,4.15047059473697,0.29850305836507,0.70149694163493,-0.37223275676437,171
ALB,2017,Rest of world,2341873709,4945131119,134,154,0.108376524567339,3.47482309799882,0.158965065694753,0.841034934305247,-0.314304630219354,134
ALB,2018,Rest of world,2747447110,5655874062,127,144,0.171699700266026,3.12686555208659,0.136409458306187,0.863590541693813,-0.486899093203053,127
ALB,2019,Rest of world,2704119037,5486376357,134,154,0.125586318576687,3.44380492581363,0.153057375927937,0.846942624072063,-0.463440081382713,134
ALB,2020,Rest of world,2398279549,5317968746,150,172,0.0984815504732402,3.67889412990823,0.174606197252779,0.825393802747221,-0.25822479030297,150
ALB,2021,Rest of world,3333400871,7054514630,142,164,0.133262074889362,3.45761601390612,0.167422434203834,0.832577565796166,-0.220277414680886,142
ALB,2022,Rest of world,4491934194,7649797031,128,147,0.273860911902482,2.71155112709601,0.162366303579023,0.837633696420977,-0.506734546747456,128
ALB,2023,Rest of world,4037501453,9242731780,177,197,0.0633736456824859,3.99513080414192,0.225362461312283,0.774637538687717,-0.213556456221079,177
AND,1995,Rest of world,44445220,1006857933,132,159,0.063722214402479,3.86729053187364,0.0877626210422628,0.912237378957737,1.04236579633944,132
AND,1996,Rest of world,43645388,937435439,149,177,0.0427391345483133,3.96558223845541,0.230123833473539,0.769876166526461,0.929174572108631,149
AND,1997,Rest of world,46628296,1004752834,151,169,0.032332270926215,4.22206703580054,0.0966014499007212,0.903398550099279,0.978329221246679,151
AND,1998,Rest of world,48462281,971720230,156,181,0.0251087921823486,4.38985848691443,0.151307240366998,0.848692759633002,1.00751862619757,156
AND,1999,Rest of world,47539848,983045245,166,189,0.0263698239409213,4.41568950097226,0.131411947299453,0.868588052700547,0.991640960020927,166
AND,2000,Rest of world,42783806,936199866,177,209,0.0219785980888125,4.51406847829263,0.0985497877397817,0.901450212260218,1.01367905954137,177
AND,2001,Rest of world,70454146,947283234,176,207,0.0207176305864828,4.58012799664365,0.19351568039729,0.80648431960271,0.970242082406388,176
AND,2002,Rest of world,61761325,1171748240,168,206,0.0379048924886569,4.42444075156091,0.0818140154862286,0.918185984513771,1.21935014141234,168
AND,2003,Rest of world,86037665,1478573089,147,176,0.0417215872084296,4.25423458784552,0.150574507106858,0.849425492893142,1.15357713662385,147
AND,2004,Rest of world,112710836,1674741344,169,197,0.0465395917416597,4.23132307175081,0.209854969046632,0.790145030953368,1.25354673937162,169
AND,2005,Rest of world,159230024,1747150016,131,163,0.0729090929204293,3.85925443431679,0.270015597058505,0.729984402941495,0.901537398681974,131
AND,2006,Rest of world,179658740,1747581762,135,179,0.0811041283793366,3.90083009010293,0.307642667426032,0.692357332573968,1.16546251807277,135
AND,2007,Rest of world,157280607,1882185992,173,208,0.0395638438537363,4.25622605476775,0.0725474438180417,0.927452556181958,1.15240240796,173
AND,2008,Rest of world,164357201,1992453306,184,221,0.0356908558675222,4.36820720769773,0.265299760124292,0.734700239875708,1.0253524590248,184
AND,2009,Rest of world,154965277,1725009888,173,217,0.0242521620579182,4.53143613161856,0.269928075564954,0.730071924435046,1.10176326505557,173
AND,2010,Rest of world,229715056,1777839455,180,214,0.0885832764219219,3.96965539901147,0.499473299651722,0.500526700348278,0.85468587728023,180
AND,2011,Rest of world,360754196,1653770570,97,131,0.114974557529486,3.20773540932613,0.691725063123036,0.308274936876964,0.765773102801428,97
AND,2012,Rest of world,240047657,1515166745,120,145,0.0545086297481358,3.77629157474675,0.347143750709469,0.652856249290532,0.960579655008521,120
AND,2013,Rest of world,258572296,1458780464,64,77,0.450854709125924,1.83418026863615,0.672937165704713,0.327062834295287,0.916553514087054,64
AND,2014,Rest of world,314487014,1517419956,52,61,0.581166949191844,1.46752419276413,0.800812525759808,0.199187474240192,0.348279391442711,52
AND,2015,Rest of world,67130046,1326860162,136,160,0.0616320885586278,3.89411655147067,0.254234191944394,0.745765808055606,0.90045215859385,136
AND,2016,Rest of world,95137074,1382064933,145,171,0.0647287545953783,3.82559542427381,0.142434746311412,0.857565253688588,1.05503989893052,145
AND,2017,Rest of world,105434971,1474120937,135,161,0.0534322515698027,3.9019081677566,0.184923842773191,0.815076157226809,1.19486015629355,135
AND,2018,Rest of world,99328493,1580583830,144,168,0.0555131223311862,3.93175780107365,0.0176639144218165,0.982336085578184,1.11064540204699,144
AND,2019,Rest of world,108736350,1492120817,164,189,0.0430149064146173,4.23386838854763,0.0452228900455092,0.954777109954491,0.88023542633116,164
AND,2020,Rest of world,95449547,1548737862,135,159,0.0617879681868317,3.8475943395344,0.0209651702170991,0.979034829782901,0.90478939004623,135
AND,2021,Rest of world,108489090,1579905260,156,175,0.0480074225646046,4.07632577922745,0.0830597712636358,0.916940228736364,0.869930576514732,156
AND,2022,Rest of world,118505661,1874411073,122,145,0.109915752556134,3.41418288296675,0.019401992956269,0.980598007043731,1.08311265217585,122
AND,2023,Rest of world,153593914,1966014719,113,130,0.115994828478698,3.28388041230323,0.0235884541623179,0.976411545837682,1.02080218762375,113
ANS,1995,Rest of world,29589,342583,3,3,0.465835505746948,0.857182152924612,0,1,1.25002641471632,3
ANS,1996,Rest of world,210395,75693,5,5,0.484245208719156,0.978439594790871,0.10564889850044,0.89435110149956,1.79940735737281,5
ANS,1997,Rest of world,666953,81187,5,5,0.46524999451418,0.932859598475928,0.379614455591324,0.620385544408677,-0.946472118279632,5
ANS,1998,Rest of world,23057,177145,2,2,0.557441049982936,0.634552413981821,0.669471310231166,0.330528689768834,1.91344321877038,2
ANS,1999,Rest of world,208680,223632,1,1,0.975737767593368,0.0662422414162122,0,1,-0.290326070349185,1
ANS,2001,Rest of world,18158,0,2,2,0.630370948956681,0.5564209351462,0,1,2.64501898406963,2
ANS,2016,Rest of world,0,87531,0,0,0,0,,,,
ANS,2020,Rest of world,0,-324793605,0,0,0,0,,,,
ANS,2021,Rest of world,0,5884412735,0,0,0,0,,,,
ANS,2022,Rest of world,0,10969975630,0,0,0,0,,,,
ANS,2023,Rest of world,0,6957804351,0,0,0,0,,,,
ANT,1995,Rest of world,1117979144,2563092233,39,57,0.295304600890569,2.13672688953181,0.767469993161161,0.23253000683884,0.0511660243638207,39
ANT,1996,Rest of world,1429501885,3394270427,33,39,0.390181989654381,1.78254257915325,0.785101634196166,0.214898365803834,0.180827154227066,33
ANT,1997,Rest of world,1250649921,3078293349,42,57,0.350490459475741,2.01819637257647,0.771059509785872,0.228940490214128,0.544072772192384,42
ANT,1998,Rest of world,816594585,2996051963,61,75,0.332204255434345,2.28361271615083,0.717016616023727,0.282983383976273,0.740491913106333,61
ANT,1999,Rest of world,1038447386,3605026330,59,72,0.413836188592727,1.99888014328099,0.767099640038961,0.232900359961039,0.390251710259571,59
ANT,2000,Rest of world,1567781345,4351567768,44,59,0.478486968500856,1.71262581197689,0.80950379403832,0.19049620596168,0.378789438598917,44
ANT,2001,Rest of world,1397917860,4532442842,41,52,0.468466894000466,1.65729814398209,0.758107355463647,0.241892644536354,-0.0503971864237469,41
ANT,2002,Rest of world,1129413446,3807676224,42,54,0.40920375501205,1.82501602878962,0.699202662051537,0.300797337948463,0.355973434740403,42
ANT,2003,Rest of world,1352943621,6322555401,36,47,0.472407401565814,1.56812879190418,0.748098169273234,0.251901830726766,0.192993136713982,36
ANT,2004,Rest of world,1540269609,3021425600,40,53,0.497321972952287,1.54412292398703,0.752734274068249,0.247265725931752,0.402010985794957,40
ANT,2005,Rest of world,2077575099,4267407001,45,54,0.58225236959825,1.34710044262355,0.812215836054358,0.187784163945642,-0.129957867983474,45
ANT,2006,Rest of world,2606992927,6835007313,40,51,0.567667673076191,1.43120665297157,0.812308452803102,0.187691547196898,0.254862746372995,40
ANT,2007,Rest of world,2790894151,4976292075,49,59,0.594018608708445,1.36261524762851,0.83404535430552,0.165954645694479,0.089687531270289,49
ANT,2008,Rest of world,2631792117,17162339067,42,50,0.501037897098357,1.58296677680077,0.756382689248704,0.243617310751296,0.143236828270583,42
ANT,2009,Rest of world,2970819850,4836269503,36,49,0.386922099029478,1.69834583764948,0.782791355726265,0.217208644273735,0.0200683644353495,36
ANT,2010,Rest of world,1575730248,2984799487,50,60,0.57580727431593,1.43898893162959,0.8753110164323,0.1246889835677,0.0401433989833723,50
ARE,1995,Rest of world,17137995571,22884298939,97,113,0.401830628568512,2.1929224727221,0.799429465846254,0.200570534153746,-0.136378179537684,97
ARE,1996,Rest of world,20248470962,24406202680,91,113,0.430015191150855,2.0697802006127,0.825701733645798,0.174298266354202,-0.0855501104849843,91
ARE,1997,Rest of world,23224069822,27156169517,84,114,0.361971674477148,2.31222261302654,0.769182728045279,0.230817271954721,-0.0581039068937854,84
ARE,1998,Rest of world,18614821747,29299932807,116,143,0.278006286814349,2.82649537640164,0.693854604279601,0.306145395720399,-0.227087081552396,116
ARE,1999,Rest of world,21051285463,29358394392,94,121,0.251201289083817,2.67275176814105,0.654198129667917,0.345801870332084,-0.199359490025678,94
ARE,2000,Rest of world,29067703061,33311304870,106,143,0.300306015470191,2.51781808216404,0.742404960161912,0.257595039838088,-0.174524525373638,106
ARE,2001,Rest of world,27842650166,37098502480,120,155,0.229861406195452,2.83794731313168,0.692466656192946,0.307533343807054,-0.210609753262884,120
ARE,2002,Rest of world,30278498317,42867115545,112,157,0.183996191694641,3.00435295184929,0.603498970282173,0.396501029717827,-0.0739477942644746,112
ARE,2003,Rest of world,40330978817,52095214244,97,129,0.190906886272948,2.92309994292822,0.606546833762654,0.393453166237346,-0.171696468183308,97
ARE,2004,Rest of world,54832254333,66774606455,86,120,0.183969427088558,2.88959600911076,0.574173353439023,0.425826646560977,0.147557444552756,86
ARE,2005,Rest of world,79609057846,90051143406,127,179,0.278043796914187,2.93394597278217,0.611470199649472,0.388529800350528,-0.0822253958220964,127
ARE,2006,Rest of world,97827625069,106079200459,67,87,0.281853526241969,2.33685589147468,0.672517548765968,0.327482451234032,-0.00196427485467904,67
ARE,2007,Rest of world,109776612436,130941026043,147,191,0.264798532776704,2.94914871398247,0.599613265925611,0.400386734074389,0.00690007084144487,147
ARE,2008,Rest of world,142988037644,177815631295,101,146,0.260171931887733,2.85071990527683,0.582227325717085,0.417772674282915,-0.337282271593841,101
ARE,2009,Rest of world,103827247677,144620017676,60,76,0.203656851785577,2.53198817023349,0.417913067974083,0.582086932025918,-0.457273737443899,60
ARE,2010,Rest of world,139053956566,160605941392,96,133,0.153558673802865,2.96417076420575,0.483366820785842,0.516633179214158,0.187159324211214,96
ARE,2011,Rest of world,189527856074,197858987836,78,111,0.168414304245987,2.89411949012649,0.527790404271462,0.472209595728538,-0.25360247761119,78
ARE,2012,Rest of world,247107519304,231797182193,118,169,0.136665073218306,3.3564926819681,0.431924139652323,0.568075860347677,0.414898613111284,118
ARE,2013,Rest of world,193491854839,250910800761,125,172,0.147779863038662,3.28031792227678,0.466762894314848,0.533237105685152,0.191619676984939,125
ARE,2014,Rest of world,184565247075,242496011490,147,194,0.135613276788691,3.41289118473438,0.458214193859768,0.541785806140232,0.155087114504772,147
ARE,2015,Rest of world,145936104939,226108046099,162,206,0.0660633269532459,3.85691085890568,0.273830626072305,0.726169373927695,0.226532835199292,162
ARE,2016,Rest of world,136274656384,219542728065,155,207,0.0702473976918869,3.83131943855298,0.298169670819076,0.701830329180924,0.10603781935627,155
ARE,2017,Rest of world,184437537239,226478526931,167,226,0.0554073685639446,4.0622556167311,0.266903299333314,0.733096700666686,0.288641184146096,167
